CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;19;151;140;21;980;82
01:00;25;7;65;58;4;190;31
02:00;24;11;64;54;4;150;29
03:00;24;8;72;59;4;240;30
04:00;28;9;67;59;7;430;38
05:00;23;7;69;48;4;290;28
06:00;28;12;104;68;15;770;50
07:00;30;10;96;64;15;610;53
08:00;26;8;79;51;13;330;46
09:00;29;8;80;58;24;360;65
10:00;27;10;78;57;24;350;62
11:00;28;15;69;62;25;400;66
12:00;34;15;82;70;26;420;73
13:00;36;13;107;76;27;;77
14:00;42;13;115;80;21;300;74
15:00;41;13;90;79;17;280;67
16:00;54;10;120;92;61;490;146
17:00;52;9;160;120;102;780;208
18:00;46;9;181;138;115;930;220
19:00;47;12;241;185;221;1550;385
20:00;49;22;333;263;332;2720;557
21:00;42;27;337;271;296;2920;493
22:00;55;21;241;218;186;2190;338
23:00;49;22;223;207;94;1830;192
