CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;30;8;12;7;2;350;33
01:00;0.4;20;7;18;12;1;360;23
02:00;1;29;3;29;15;25;570;69
03:00;1;22;2;27;14;16;510;46
04:00;0.5;25;2;26;13;11;410;43
05:00;0.7;25;3;23;11;3;350;30
06:00;1.8;29;2;19;7;4;310;36
07:00;0.4;37;2;18;8;6;370;47
08:00;0.4;31;5;16;7;3;330;35
09:00;0.4;43;4;26;7;13;450;64
10:00;0.4;;;28;7;;;
11:00;0.4;31;4;20;5;13;500;52
12:00;1.7;31;4;21;5;11;450;48
13:00;0.4;23;7;17;5;9;470;38
14:00;0.4;28;8;18;6;9;510;42
15:00;0.4;36;7;22;7;10;;52
16:00;0.4;31;6;21;7;9;;46
17:00;0.4;28;5;20;7;9;470;42
18:00;0.4;28;4;18;7;7;400;39
19:00;0.4;38;5;25;10;8;410;50
20:00;0.4;50;10;17;5;10;440;67
21:00;0.4;45;10;13;3;10;510;61
22:00;0.4;44;9;16;7;10;510;60
23:00;0.4;31;9;12;7;4;390;38
