CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;3;67;33;38;1680;105
01:00;37;3;65;33;26;1340;77
02:00;27;1;56;29;19;560;57
03:00;26;1;39;21;10;460;41
04:00;22;1;36;19;8;420;36
05:00;20;1;36;17;10;410;36
06:00;16;2;30;16;8;380;29
07:00;28;2;49;24;41;590;90
08:00;50;5;131;46;71;1020;159
09:00;60;18;154;53;38;970;118
10:00;29;6;63;13;5;490;37
11:00;14;5;21;3;2;320;18
12:00;7;3;10;3;1;260;8
13:00;11;2;9;3;2;;14
14:00;9;3;7;3;1;220;11
15:00;11;3;8;3;1;260;12
16:00;12;3;9;3;1;250;15
17:00;15;8;21;3;1;330;18
18:00;10;3;9;3;1;230;11
19:00;26;3;23;3;3;320;31
20:00;24;7;87;13;3;470;28
21:00;30;8;104;19;5;840;38
22:00;49;4;100;22;12;1380;68
23:00;49;3;76;23;23;1500;84
