CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;50;15;78;13;940;70
01:00;0.4;16;6;14;0;420;16
02:00;0.4;15;7;14;0;360;16
03:00;0.4;13;6;12;0;380;13
04:00;0.4;14;4;29;0;350;14
05:00;0.4;11;3;21;0;310;11
06:00;0.4;18;3;14;2;360;21
07:00;0.4;19;3;22;0;360;21
08:00;0.4;20;5;22;0;470;22
09:00;0.4;19;6;28;1;550;22
10:00;0.4;24;7;44;3;690;29
11:00;0.4;26;8;40;4;490;33
12:00;0.4;23;6;48;7;450;34
13:00;0.4;26;5;56;11;570;43
14:00;0.4;30;5;46;10;530;46
15:00;0.4;38;5;62;26;850;78
16:00;0.4;48;4;78;45;1080;117
17:00;0.4;50;5;77;38;990;108
18:00;0.6;49;5;101;33;970;100
19:00;0.6;41;5;103;21;870;74
20:00;0.6;40;8;94;14;790;61
21:00;0.6;42;10;71;16;820;67
22:00;0.9;49;14;85;25;;88
23:00;2.2;51;15;102;30;1160;97
