CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3;22;14;56;43;1;;23
01:00;11.6;47;35;107;69;26;1340;86
02:00;9.7;45;34;96;65;18;1550;72
03:00;11.3;53;34;93;60;38;1250;109
04:00;16.3;52;36;107;69;29;1490;96
05:00;18.8;52;40;100;69;28;1620;94
06:00;16.7;55;42;86;62;36;1610;109
07:00;15.5;58;26;63;40;49;1050;132
08:00;9.6;55;22;88;53;38;1020;113
09:00;9.2;54;32;104;62;40;1030;115
10:00;8.6;50;28;89;52;43;1040;114
11:00;6.3;51;28;93;54;40;1230;111
12:00;7.7;40;25;71;47;20;1290;70
13:00;4.3;42;25;75;50;19;1300;71
14:00;3.5;38;20;68;47;15;1160;59
15:00;3.6;51;22;78;50;28;770;92
16:00;4.8;43;21;75;51;15;960;66
17:00;3.8;37;31;74;50;6;1210;46
18:00;3.3;40;20;78;52;11;1030;57
19:00;4;44;26;85;56;13;1130;63
20:00;3.8;33;18;70;48;6;1400;41
21:00;3;23;20;60;44;1;1370;24
22:00;3;21;17;57;43;1;1520;22
23:00;3;23;17;55;42;1;1260;24
