CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10;4;8;3;1;200;11
01:00;7;4;4;3;0;140;9
02:00;26;2;53;31;27;520;68
03:00;22;2;56;32;20;470;53
04:00;21;3;58;33;11;540;39
05:00;18;2;47;28;5;400;25
06:00;18;2;52;29;5;490;25
07:00;17;3;46;24;5;410;25
08:00;13;3;33;17;5;410;20
09:00;13;3;29;11;5;470;19
10:00;9;3;27;13;2;480;13
11:00;8;3;26;9;2;470;11
12:00;11;3;23;6;2;480;14
13:00;;;25;7;;;
14:00;21;4;33;10;5;400;28
15:00;16;6;31;9;4;380;22
16:00;13;3;18;6;3;350;16
17:00;14;3;15;5;3;370;18
18:00;18;3;18;7;4;360;23
19:00;21;4;16;6;5;380;27
20:00;23;3;14;5;5;340;30
21:00;25;4;22;10;5;410;34
22:00;21;3;15;7;4;;27
23:00;15;3;11;5;3;270;19
