CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;40;21;78;58;10;640;55
01:00;9;20;5;140;94;120;1850;202
02:00;9;26;6;134;94;101;1690;181
03:00;9;22;7;133;94;94;;165
04:00;9.5;26;9;135;96;85;1670;154
05:00;10;30;12;126;90;69;1480;135
06:00;9;31;13;136;99;80;1610;152
07:00;10;31;15;148;106;97;1680;179
08:00;10;32;17;144;103;106;1760;194
09:00;10;34;20;148;107;112;1690;204
10:00;10.6;34;22;102;75;65;1150;134
11:00;8.6;34;21;65;48;34;650;85
12:00;7.7;33;20;55;41;32;550;82
13:00;7.2;33;19;56;40;29;460;77
14:00;5.9;34;21;65;47;29;560;78
15:00;5.9;36;20;63;46;25;460;74
16:00;5;38;17;70;51;26;460;77
17:00;5;42;19;72;53;21;490;73
18:00;5;41;20;76;55;19;520;70
19:00;5;40;21;77;58;16;540;63
20:00;5;39;20;83;62;16;500;63
21:00;5;40;21;86;63;20;540;69
22:00;5;38;20;83;62;13;480;59
23:00;5;40;22;85;64;12;520;58
