CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;7;216;166;216;3610;371
01:00;30;8;74;55;5;640;37
02:00;;8;67;51;;560;
03:00;;;62;46;;;
04:00;28;;61;45;3;350;32
05:00;28;;58;43;3;350;34
06:00;29;;52;38;4;270;35
07:00;28;;50;37;3;210;34
08:00;30;;52;39;5;260;39
09:00;29;;51;38;6;230;37
10:00;;;63;47;;;
11:00;33;6;68;51;35;610;86
12:00;33;5;76;53;43;1010;99
13:00;36;5;98;62;33;1020;87
14:00;38;7;77;59;27;1090;80
15:00;41;8;95;73;37;1230;99
16:00;45;7;90;69;82;1560;171
17:00;57;6;95;70;149;2060;285
18:00;58;8;110;85;172;;322
19:00;54;7;172;128;204;2720;366
20:00;49;7;202;149;215;3090;377
21:00;57;10;201;155;259;3620;452
22:00;43;8;209;161;207;3350;359
23:00;37;7;239;180;218;3520;371
