CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.80061;25.4891;9.538;39.4801;35.7382;7.21667;655.054;756.512;36.5649
01:00;2.61451;22.2808;10.0708;32.5191;29.4569;5.55177;569.407;634.377;30.9
02:00;2.84646;19.6183;8.1179;38.0743;34.5422;5.23151;581.717;620.473;27.5
03:00;2.53403;21.457;9.5026;38.4668;34.7062;7.73902;598.839;615.121;33.3362
04:00;2.01868;20.382;10.3131;29.3774;26.632;6.08397;547.136;605.058;29.7232
05:00;1.88577;16.7573;10.7949;21.2004;19.4124;5.43865;486.731;588.676;25.098
06:00;2.00559;27.1747;10.3671;19.6274;17.8653;28.8559;604.172;580.456;71.4474
07:00;1.99367;32.2872;10.0538;15.6018;13.9236;32.8055;585.338;573.941;82.623
08:00;2.74545;36.0834;9.3156;24.471;20.496;51.9514;761.965;591.913;115.778
09:00;2.56238;42.5605;9.7316;30.5198;22.8884;99.0748;831.949;624.731;194.545
10:00;2.52685;37.3237;11.2101;30.8583;23.4436;61.492;681.988;637.265;131.655
11:00;2.32732;30.9056;13.6307;29.1536;24.5316;39.9857;620.285;639.946;92.315
12:00;2.04313;29.9608;12.3909;28.9368;23.4138;30.4434;582.888;644.414;76.6603
13:00;1.52458;25.5385;11.9801;24.5532;18.1787;22.9677;480.148;643.592;60.7691
14:00;1.54774;23.4879;11.1769;22.916;15.3053;19.6323;451.586;624.518;53.5991
15:00;1.91867;29.5824;10.1284;26.3727;18.796;26.0921;529.421;617.529;69.5429
16:00;2.2475;39.0714;9.9089;29.631;21.5613;35.6195;599.626;597.236;93.7163
17:00;2.56293;43.228;9.606;34.0434;24.8773;47.9329;696.463;580.301;116.758
18:00;3.45569;43.2593;10.4838;43.0355;32.0453;51.3722;738.73;587.393;122.089
19:00;4.11059;41.917;10.7919;54.3688;42.4044;61.1802;855.227;616.761;135.771
20:00;4.3341;37.2334;13.4918;60.631;48.7218;35.8589;825.163;647.045;92.247
21:00;4.42689;37.2769;14.8669;68.2168;54.6964;39.39;841.68;692.237;97.7102
22:00;3.72884;33.1045;13.4689;59.2932;51.128;18.2398;733.455;727.471;61.097
23:00;3.00877;30.7733;11.3572;48.6361;43.3467;12.2975;706.32;749.583;49.6392
