CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;12;152;55;9;1170;59
01:00;40;5;70;34;16;740;63
02:00;26;3;66;32;4;580;31
03:00;30;3;64;30;3;820;34
04:00;21;2;49;23;3;350;26
05:00;26;2;53;25;8;220;38
06:00;24;2;52;24;26;240;64
07:00;29;4;71;34;34;430;79
08:00;43;31;192;76;45;1850;111
09:00;36;36;118;46;23;1190;71
10:00;16;14;43;17;5;230;23
11:00;7;3;17;4;1;150;8
12:00;7;2;17;4;0;180;7
13:00;7;3;17;4;1;190;7
14:00;7;4;15;4;0;130;8
15:00;6;2;13;4;0;;6
16:00;9;5;19;4;1;150;9
17:00;7;2;15;4;0;150;7
18:00;11;4;22;6;1;160;11
19:00;25;12;88;36;2;430;27
20:00;36;19;116;42;2;760;38
21:00;53;23;197;103;3;1400;56
22:00;43;15;177;93;3;1480;46
23:00;40;12;174;57;2;;43
