CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;14;95;83;8;1500;38
01:00;36;19;138;127;23;660;72
02:00;31;16;135;123;18;630;59
03:00;31;16;132;122;17;560;56
04:00;25;14;143;131;17;570;50
05:00;19;12;146;133;24;600;55
06:00;19;11;144;133;21;;51
07:00;16;11;144;130;25;1140;53
08:00;14;10;152;138;21;1110;45
09:00;21;15;132;120;19;1020;50
10:00;29;21;121;107;19;1040;59
11:00;9;14;49;44;3;260;12
12:00;8;11;42;38;2;200;11
13:00;6;10;32;27;2;170;9
14:00;14;20;46;39;3;500;18
15:00;22;25;50;43;5;630;28
16:00;17;20;41;33;3;540;20
17:00;19;17;29;20;2;380;22
18:00;16;21;33;21;2;230;18
19:00;21;13;57;40;3;440;25
20:00;21;13;58;47;2;490;24
21:00;30;18;74;63;5;1300;37
22:00;33;20;84;75;8;1620;45
23:00;28;16;96;85;9;1450;42
