CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;24;4;36;2;380;28
01:00;0.4;27;8;34;1;390;27
02:00;3;55;10;126;18;720;82
03:00;2.3;50;13;87;3;590;55
04:00;2;;;93;;;
05:00;0.9;29;12;86;3;390;32
06:00;0.4;27;10;61;7;400;37
07:00;0.4;26;6;45;6;390;35
08:00;0.4;35;6;37;9;410;49
09:00;0.4;30;6;20;8;340;42
10:00;0.4;32;6;22;8;350;44
11:00;0.4;39;6;23;13;480;58
12:00;0.4;37;9;25;17;400;63
13:00;0.4;30;12;30;13;380;49
14:00;0.4;37;16;29;14;560;59
15:00;0.4;33;12;23;12;380;50
16:00;0.4;30;9;21;13;400;49
17:00;0.4;21;7;25;8;350;33
18:00;0.4;23;5;20;8;340;35
19:00;0.4;26;6;23;8;400;38
20:00;0.4;41;7;19;9;480;54
21:00;0.4;40;9;14;6;550;49
22:00;0.4;31;10;25;5;;38
23:00;0.4;21;5;25;1;400;23
