CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12;2;15;5;0;260;11
01:00;10;3;13;5;0;260;10
02:00;;3;49;35;;510;
03:00;;2;49;36;;510;
04:00;;2;52;36;;470;
05:00;;2;57;43;;510;
06:00;;3;54;41;;720;
07:00;;3;61;44;;800;
08:00;;3;67;48;;880;
09:00;;4;78;52;;800;
10:00;;7;59;39;;530;
11:00;;6;52;35;;450;
12:00;;;46;29;;410;
13:00;;;55;35;;;
14:00;17;;42;26;4;370;23
15:00;19;;37;23;4;340;25
16:00;30;;43;27;8;450;42
17:00;33;;35;20;9;420;46
18:00;24;2;28;14;5;330;30
19:00;21;3;30;17;3;330;25
20:00;21;3;36;20;2;330;23
21:00;19;3;37;21;2;330;22
22:00;20;3;32;17;2;320;23
23:00;16;2;21;10;1;290;18
