CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.5;48;6;37;38;890;105
01:00;5.1;36;6;37;29;750;79
02:00;1.5;46;;37;3;450;49
03:00;1.5;44;;37;8;530;56
04:00;1.5;30;;37;3;350;34
05:00;1.5;40;;37;7;390;50
06:00;1.5;36;;37;12;440;53
07:00;1.5;41;;37;28;460;83
08:00;3.3;45;;37;54;890;126
09:00;4.6;47;;37;48;1480;120
10:00;3.1;55;;37;47;2570;124
11:00;3.5;50;;37;33;1700;99
12:00;1;23;;37;5;650;32
13:00;1.1;51;;37;16;990;75
14:00;0.6;13;;37;2;360;16
15:00;0.6;15;4;37;2;340;17
16:00;0.6;20;5;37;2;390;24
17:00;0.6;27;5;37;3;620;31
18:00;0.6;15;5;37;2;360;16
19:00;1.1;15;6;37;1;470;15
20:00;0.6;22;6;37;1;370;22
21:00;2.2;94;5;37;61;;185
22:00;6;77;6;37;58;1010;164
23:00;4.8;61;7;37;57;1050;147
