CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21.1;25;11;290;2;530;29
01:00;3;21;8;121;1;;22
02:00;27.5;57;30;276;55;1670;141
03:00;17.1;59;32;260;68;1850;163
04:00;23.7;55;39;253;75;1800;169
05:00;17.6;52;34;246;70;1260;159
06:00;9.5;49;32;216;74;1550;162
07:00;10.8;46;32;204;64;1350;143
08:00;12.3;45;43;193;62;1890;139
09:00;16.9;32;30;193;23;1360;67
10:00;6;23;17;150;10;890;40
11:00;2.7;10;12;79;3;360;15
12:00;0.1;7;9;48;1;250;10
13:00;0;11;9;53;2;360;14
14:00;0;6;6;39;1;230;8
15:00;0;7;6;30;1;220;9
16:00;0;7;6;26;1;270;9
17:00;0;27;19;42;7;660;37
18:00;5.6;24;10;96;1;560;27
19:00;4.4;68;29;193;20;2410;98
20:00;21.5;60;32;291;16;2170;84
21:00;15.3;50;24;277;10;1420;65
22:00;11.4;65;31;250;37;2490;121
23:00;21.1;;;323;;;
