CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;107;7;205;52;92;1540;248
01:00;89;5;106;38;27;990;130
02:00;53;3;122;63;54;810;136
03:00;47;3;108;56;70;780;154
04:00;38;3;102;53;71;710;147
05:00;30;2;88;49;49;520;105
06:00;30;3;87;46;94;580;173
07:00;35;4;92;48;148;700;260
08:00;55;6;106;51;100;670;207
09:00;57;7;74;26;24;440;94
10:00;44;5;58;15;12;450;62
11:00;32;5;44;7;9;420;44
12:00;20;3;22;3;5;390;28
13:00;25;11;21;3;6;360;35
14:00;24;13;22;3;6;370;34
15:00;34;10;26;3;9;420;47
16:00;31;4;22;3;9;440;44
17:00;38;11;30;4;11;530;54
18:00;36;5;24;3;9;490;49
19:00;41;5;26;5;8;540;53
20:00;69;7;40;6;10;610;85
21:00;84;13;53;11;9;740;97
22:00;93;11;63;16;9;;107
23:00;105;12;95;27;25;1230;143
