CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12;61;33;179;148;53;1680;141
01:00;14.5;38;8;259;186;126;2090;230
02:00;16;41;6;260;200;90;2090;178
03:00;17.1;41;8;293;221;113;2400;213
04:00;19.1;41;10;288;225;114;2540;213
05:00;19.9;43;8;253;200;102;2280;199
06:00;17;38;8;259;199;131;2210;237
07:00;16.5;52;11;262;195;270;2920;463
08:00;17;62;12;296;192;327;2980;560
09:00;16;54;13;280;199;240;2810;420
10:00;17.5;80;17;283;177;276;3120;502
11:00;16.3;93;27;227;143;146;2190;315
12:00;11;85;36;199;123;73;1380;195
13:00;7.9;55;27;132;86;26;680;93
14:00;5;46;25;122;79;20;560;76
15:00;4;57;29;139;87;25;710;95
16:00;4.5;77;28;166;96;36;890;131
17:00;6;86;26;154;83;50;860;161
18:00;5;100;21;247;134;127;1400;294
19:00;7.6;103;10;247;149;249;;483
20:00;10.5;94;16;198;120;259;2460;490
21:00;10.6;86;15;216;140;269;2930;496
22:00;13.6;71;12;213;153;167;2460;326
23:00;14.5;66;21;189;147;114;2050;239
