CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;53;13;99;66;12;900;70
01:00;2.8;49;31;103;56;6;850;58
02:00;3.2;38;23;71;43;4;950;42
03:00;3.1;43;22;68;41;5;1060;49
04:00;2.6;40;20;52;35;3;1000;45
05:00;2.5;36;21;49;35;4;580;42
06:00;2.3;28;19;54;39;3;550;32
07:00;2.3;33;22;71;45;5;950;40
08:00;2.5;31;28;88;45;9;1090;44
09:00;2.6;30;39;103;46;13;1070;49
10:00;2.6;24;27;72;38;9;670;38
11:00;2.3;23;21;65;37;8;560;35
12:00;2.3;13;12;37;19;4;370;18
13:00;1.8;6;6;21;12;1;200;8
14:00;1.6;7;5;22;14;1;240;8
15:00;1.3;8;6;21;13;1;210;9
16:00;1.2;10;9;22;12;1;230;11
17:00;1;11;9;31;16;1;350;13
18:00;1;11;14;35;20;1;590;12
19:00;1.2;15;14;53;31;1;880;16
20:00;1;28;27;67;40;1;870;29
21:00;1.5;33;35;95;57;1;900;35
22:00;2.1;62;25;102;62;38;1040;120
23:00;2.3;50;16;91;61;26;840;90
