CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.1;37;11;40;20;920;66
01:00;14.1;30;7;;69;1730;134
02:00;12.8;26;6;;77;1920;142
03:00;22.9;23;6;;41;1360;85
04:00;8.4;23;5;;40;1240;83
05:00;6.4;23;5;;39;1120;81
06:00;5.8;22;5;;48;1100;95
07:00;5.3;27;5;;86;1520;158
08:00;5.3;34;8;;114;1830;208
09:00;9.7;41;12;;80;1500;162
10:00;9.8;39;21;;50;1920;114
11:00;48.6;36;28;;31;1800;83
12:00;29.5;33;38;;16;1040;57
13:00;2.1;34;17;89;11;830;50
14:00;2.6;35;16;82;11;610;51
15:00;0.9;44;10;60;31;730;90
16:00;1.7;46;8;36;21;630;78
17:00;0.5;59;8;33;38;940;117
18:00;2.7;66;12;40;56;1110;150
19:00;3.9;61;10;65;67;1270;162
20:00;5;34;7;53;12;690;52
21:00;1.3;37;7;50;15;720;59
22:00;1.3;36;9;30;17;810;62
23:00;1.4;40;9;36;27;930;81
