CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;1.71514;22;5.27744;15.0793;8.46333;1.65609;254.277;258.316;24.5
01:00;0.675737;14.8;4.54151;13.6462;8.25972;1.05198;228.21;256.532;16.4
02:00;1.35238;9.5;4.75948;12.3638;7.64847;0.830404;211.331;254.677;10.7
03:00;0.761872;14.6;4.59544;13.3057;7.90806;1.37482;205.422;249.101;16.7
04:00;0.825099;17.6;5.05799;14.017;8.41972;2.71707;231.11;244.771;21.7
05:00;0.781986;12.3;5.22202;13.1801;7.54181;1.24492;200.348;235.399;14.2
06:00;1.05031;16.8;5.24345;12.994;6.34319;1.75238;195.552;226.876;19.5
07:00;0.615306;17.5;5.10158;14.2458;6.04792;4.49232;214.528;217.597;24.4
08:00;0.918721;13.2;5.45551;13.786;4.7025;4.08392;196.115;210.327;19.5
09:00;3.77139;9.8;5.34246;9.93019;3.28181;3.01358;149.482;200.486;14.4
13:00;2.92699;16.2;4.43289;9.60168;3.69861;3.59656;168.825;195.173;21.7
14:00;0.639839;6.5;4.39668;8.99876;3.50542;1.64015;148.664;188.078;9.1
15:00;0.888776;18.2;4.17945;11.0585;4.02667;6.18477;185.157;182.334;27.7
16:00;0.686199;9.1;4.99149;10.0407;3.62222;1.78321;151.46;176.223;11.9
17:00;2.56098;9.4;6.13455;9.67511;3.70417;2.40844;163.278;172.189;13.1
18:00;1.04788;9.8;5.95278;9.2641;4.16431;2.44204;167.598;166.322;13.5
19:00;0.95534;13.1;5.92249;10.6281;5.02917;3.56954;179.161;164.203;18.6
20:00;2.7926;13.9;5.24123;11.9615;4.95208;2.56501;175.87;167.502;17.8
21:00;3.66893;8.7;5.06316;12.0697;5.12417;0.959497;169.194;167.548;10.2
22:00;1.88524;12.3;8.75834;19.8937;8.06569;0.903382;237.103;178.603;13.7
23:00;1.31991;19.7;6.73896;20.3525;8.47861;1.40599;216.046;182.464;21.9
