CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.3;27;2;18;11;3;420;31
01:00;1.2;11;2;19;11;1;370;11
02:00;0.5;3;1;10;7;0;300;3
03:00;0.8;5;1;10;7;0;290;5
04:00;1.1;5;2;12;8;0;300;5
05:00;1.2;8;2;10;7;1;310;8
06:00;1.5;16;4;11;7;2;350;19
07:00;1.5;17;2;13;9;4;370;23
08:00;1.5;19;2;13;9;4;380;25
09:00;1.5;19;1;11;7;5;350;25
10:00;1.4;13;1;11;7;2;320;16
11:00;1.4;10;3;10;6;1;300;12
12:00;1.3;8;2;9;4;1;290;10
13:00;0.7;6;1;7;4;1;290;8
14:00;0.9;8;2;6;4;1;290;9
15:00;1.1;7;3;7;4;1;290;8
16:00;1.5;6;2;7;4;1;290;7
17:00;1.8;12;2;9;4;1;310;13
18:00;1.8;16;2;12;5;1;330;18
19:00;1.8;20;3;14;7;1;360;22
20:00;2;21;3;15;7;1;380;23
21:00;1.5;12;2;31;18;1;400;12
22:00;1.5;;;17;11;;;
23:00;1.4;25;2;18;11;4;440;31
