CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;49;2;46;1;670;51
01:00;1.2;24;2;46;2;380;27
02:00;1.2;30;3;46;1;460;32
03:00;1.2;31;4;46;1;440;33
04:00;1.2;32;3;46;5;400;40
05:00;1.8;26;2;46;6;390;34
06:00;1.8;29;2;46;16;530;53
07:00;2.3;36;4;46;28;660;79
08:00;2.3;38;3;46;31;770;85
09:00;3.5;39;4;46;25;760;78
10:00;3.5;39;7;46;19;;68
11:00;2.9;43;5;46;13;680;64
12:00;2.3;42;3;46;8;650;55
13:00;1.8;35;3;46;3;510;40
14:00;1.2;21;3;46;1;470;23
15:00;0.5;9;3;46;0;220;9
16:00;0.5;15;3;46;1;300;16
17:00;0.5;22;3;46;1;420;24
18:00;0.9;41;4;46;10;570;55
19:00;1.2;48;3;46;6;560;60
20:00;1.2;24;4;46;1;370;27
21:00;0.5;38;2;46;2;410;42
22:00;1.2;49;2;46;4;480;55
23:00;1.2;56;3;46;7;620;67
