CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.8;33;11;49;39;5;460;39
01:00;8.5;67;40;112;97;20;1250;97
02:00;9;65;39;113;98;19;1310;93
03:00;9.9;64;39;114;98;26;1420;103
04:00;11.1;63;36;110;91;45;1430;131
05:00;9.6;58;29;81;63;46;1210;127
06:00;7.3;61;24;64;45;87;1250;193
07:00;12.5;59;22;67;47;97;1460;206
08:00;10.6;62;20;58;41;101;1600;216
09:00;8.5;64;19;62;43;118;1740;244
10:00;7.3;54;17;50;36;51;1180;130
11:00;5.4;43;14;47;36;31;910;88
12:00;5;32;16;39;29;16;710;55
13:00;3;27;13;34;25;10;560;41
14:00;1.6;20;10;21;15;5;410;27
15:00;1.4;28;8;24;17;7;460;38
16:00;1.4;39;8;26;18;14;550;59
17:00;1.4;44;8;27;20;10;610;58
18:00;1.9;;;39;31;;;
19:00;2.8;36;7;39;31;7;560;46
20:00;2.1;34;6;33;26;6;530;43
21:00;1.6;31;9;35;28;3;480;36
22:00;1.4;33;7;39;31;3;400;37
23:00;1.9;27;10;50;40;1;;28
