CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4;42;4;22;11;52;490;122
01:00;2.9;31;4;23;12;34;330;82
02:00;1.2;35;3;19;11;5;370;43
03:00;1.5;33;2;19;10;8;350;44
04:00;1.3;28;3;19;11;7;290;38
05:00;0.9;22;3;18;10;5;290;29
06:00;0.6;18;3;17;10;9;260;32
07:00;1.6;18;2;25;14;37;380;75
08:00;1.6;39;3;29;15;64;640;137
09:00;2.1;47;6;32;16;57;580;133
10:00;1.1;31;6;20;8;11;350;48
11:00;0.6;21;9;12;4;5;230;27
12:00;0.6;;;;;;;
13:00;0.6;28;22;;;7;400;39
14:00;0.6;35;26;;;9;;48
15:00;0.6;39;30;;;8;140;51
16:00;0.6;40;23;;;7;160;51
17:00;0.6;32;21;;;3;140;37
18:00;0.9;33;19;;;2;120;36
19:00;1.1;32;12;;;4;130;38
20:00;1.3;47;7;;;13;310;67
21:00;4.1;84;6;;;72;740;194
22:00;6.1;67;5;;;64;720;164
23:00;4.7;58;5;;;71;650;166
