CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;31;222;162;5;1540;64
01:00;60;27;266;219;20;1980;90
02:00;51;33;251;210;13;1920;70
03:00;47;27;232;193;8;1710;59
04:00;49;29;262;220;17;2040;75
05:00;47;27;271;225;27;2250;88
06:00;47;42;279;232;37;2580;103
07:00;47;32;281;230;62;2670;141
08:00;50;31;278;228;63;2550;146
09:00;44;45;277;231;39;2540;104
10:00;47;62;266;211;43;2710;112
11:00;46;71;235;181;33;2290;96
12:00;39;51;152;117;23;1360;74
13:00;41;59;131;101;21;1110;72
14:00;37;37;130;102;13;930;57
15:00;24;21;107;86;4;670;30
16:00;25;15;119;98;3;610;30
17:00;25;15;120;98;1;660;27
18:00;31;15;141;112;2;1010;34
19:00;47;21;173;133;6;1390;56
20:00;58;26;181;142;7;1440;69
21:00;53;38;173;132;4;1280;59
22:00;39;31;136;106;2;860;42
23:00;39;29;154;115;2;1020;42
