CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;2.83649;22.5792;6.50119;41.5813;39.492;14.8881;623.095;1004.81;45.4199
00:00;2.70486;21.4256;5.96402;40.0613;37.744;10.7121;617.607;945.476;37.8631
01:00;2.50702;18.2087;5.52512;38.0667;35.2227;11.3147;611.866;849.878;35.5663
02:00;2.35333;16.498;5.06996;39.4213;36.8627;5.00255;574.974;747.292;24.1607
03:00;2.3123;17.0172;4.97612;38.476;35.504;7.51006;604.323;677.298;28.5377
04:00;2.25025;17.3212;4.46333;36.5013;33.772;9.48136;586.459;622.046;31.8626
05:00;2.23389;17.3419;4.19512;35.7213;32.3907;15.0683;613.112;607.705;40.3866
06:00;1.68409;16.1021;3.54416;28.632;26.9267;11.3217;558.205;598.705;33.4807
07:00;1.42097;13.4489;3.93577;21.4427;20.316;8.21912;443.087;576.204;26.0492
08:00;1.30081;13.4819;4.65323;22.3413;20.9107;9.47859;465.726;557.219;28.0223
09:00;0.938598;15.2227;4.90149;20.0907;18.3307;10.6861;411.405;532.161;31.6192
10:00;0.834431;13.2916;6.63862;16.86;14.5613;13.054;362.588;505.613;33.3266
11:00;0.568198;11.131;8.409;17.804;11.672;7.30569;250.551;461.392;22.3428
12:00;0.303022;9.72229;6.52336;16.3893;5.796;5.24848;176.23;410.113;17.7787
13:00;0.294114;10.521;4.46112;15.1227;4.89333;5.4577;163.221;353.877;18.8951
14:00;0.298915;11.3117;2.93457;13.8213;5.4;4.71505;162.493;304.413;18.555
15:00;0.31101;14.0701;2.52671;13.4373;5.816;4.34337;165.053;269.658;20.7348
16:00;0.423455;19.0158;2.52523;13.5307;6.54267;5.06802;181.894;234.179;26.7905
17:00;0.639996;26.9733;2.91832;15.8067;9.31067;5.47398;246.357;213.548;35.3687
18:00;0.828481;33.0864;1.74718;19.5813;13.0107;6.66764;275.087;202.611;43.313
19:00;0.979082;31.4455;2.71143;21.7333;16.2987;5.35552;263.806;204.268;39.6576
20:00;1.16626;30.2525;5.19853;25.508;20.4027;5.36071;289.239;218.394;38.4757
21:00;1.45749;35.4277;5.37512;31.5773;24.8013;6.57793;339.91;240.48;45.5193
22:00;2.70072;47.1193;3.46288;45.196;33.7733;30.5065;597.258;294.825;93.9198
23:00;2.30373;43.9756;2.78014;56.3307;45.9533;40.5808;734.275;365.978;106.228
00:00;2.02777;36.0872;4.7648;50.8667;44.8973;7.5776;499.117;405.631;47.7214
