CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;40;4;67;49;7;640;49
01:00;1.3;27;5;64;49;3;520;31
02:00;2.6;43;4;137;94;19;800;72
03:00;2.6;38;3;153;104;13;710;57
04:00;2.3;34;3;83;58;6;630;42
05:00;2.6;33;3;167;123;24;720;68
06:00;2.9;38;3;121;83;75;790;153
07:00;2.9;41;5;120;78;89;880;177
08:00;2.8;64;10;101;58;69;950;169
09:00;2.5;59;11;91;47;35;740;112
10:00;2.3;48;18;97;49;20;640;78
11:00;1.9;41;15;69;38;12;570;59
12:00;1.6;27;13;51;27;6;450;36
13:00;1.6;23;9;42;20;5;400;30
14:00;1.3;21;8;40;19;4;370;26
15:00;1.2;26;16;37;19;4;400;32
16:00;1;35;6;43;19;8;410;46
17:00;1;36;7;64;25;6;460;44
18:00;0.4;29;7;70;56;5;780;36
19:00;1;30;5;66;41;5;580;37
20:00;0.4;24;3;40;33;4;500;30
21:00;0.7;71;3;40;32;23;770;105
22:00;1;71;3;48;37;20;770;101
23:00;1;71;4;73;50;38;1000;128
