CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14;3;14;6;2;330;17
01:00;10;3;10;3;1;230;13
02:00;28;3;35;17;6;520;39
03:00;24;3;35;17;5;480;31
04:00;21;3;40;19;9;460;35
05:00;19;2;36;19;7;460;31
06:00;17;3;44;22;23;510;52
07:00;33;3;61;31;35;670;87
08:00;50;9;196;43;34;1770;102
09:00;33;5;78;11;9;330;47
10:00;21;5;38;5;4;300;26
11:00;19;4;22;3;3;290;23
12:00;22;7;21;3;4;260;27
13:00;23;12;22;3;3;260;29
14:00;32;6;25;4;6;310;41
15:00;39;7;32;7;7;440;50
16:00;29;6;35;7;4;400;36
17:00;26;5;35;5;5;320;34
18:00;26;3;18;3;7;350;37
19:00;30;3;14;3;6;300;39
20:00;40;3;16;5;7;340;52
21:00;43;4;26;12;10;;58
22:00;36;4;30;16;5;440;43
23:00;37;4;36;21;7;480;49
