CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.1;19;3;62;14;460;40
01:00;1;19;3;70;11;;35
02:00;1;37;8;105;2;320;39
03:00;1.8;54;14;164;59;2230;143
04:00;19.4;44;12;225;22;990;77
05:00;10.1;34;5;157;25;940;72
06:00;5.4;41;12;127;39;1130;99
07:00;8.1;22;7;140;14;570;44
08:00;2.8;21;7;72;10;450;37
09:00;1.9;23;10;59;11;1060;41
10:00;3.2;20;8;67;8;610;32
11:00;3.3;30;13;83;16;830;55
12:00;5;22;9;105;7;500;33
13:00;2.9;11;5;72;2;260;15
14:00;0.8;7;6;34;1;190;9
15:00;0;18;10;26;4;610;24
16:00;0.4;22;16;53;4;740;28
17:00;1;13;9;53;1;340;15
18:00;1.8;32;10;62;2;550;35
19:00;7.6;19;7;89;1;350;21
20:00;10.4;54;10;155;19;1150;83
21:00;38;44;7;200;32;1300;93
22:00;11;35;4;125;40;860;96
23:00;2.9;25;4;56;11;430;42
