CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.36986;18.8138;11.6602;60.2651;47.9664;2.4126;520.051;388.517;22.5171
01:00;1.93557;17.5077;11.627;53.2901;42.2778;1.5591;551.125;426.37;19.8979
02:00;1.9491;15.4124;9.87751;46.1403;36.994;1.50991;456.323;501.945;17.7298
03:00;2.02712;15.4501;10.6187;56.0235;44.8064;1.25635;508.591;521.794;17.3886
04:00;2.19669;16.2685;9.19771;61.4798;48.8612;1.59893;548.835;542.066;18.7187
05:00;2.26117;16.405;10.1875;64.7369;51.5984;1.70978;631.572;559.468;19.0312
06:00;1.72181;18.6565;12.178;53.3875;42.4885;2.50058;529.068;553.442;22.5017
07:00;1.5076;17.1213;12.4702;41.8436;32.9924;2.72608;423.934;531.507;21.2986
08:00;1.84448;19.1879;12.664;50.2329;39.4545;3.7746;486.338;522.593;24.9848
09:00;1.59734;17.5736;13.0591;45.6726;35.2164;3.57993;470.934;506.949;23.0671
10:00;1.25145;15.5203;11.4376;35.0724;26.5773;4.17087;381.288;497.57;21.9251
11:00;0.813554;13.7874;12.6981;23.8209;17.0382;4.46738;294.896;470.858;20.6365
12:00;0.644439;8.65048;10.146;15.7818;12.0105;1.82616;234.165;431.524;11.4498
13:00;0.679615;13.2029;9.0616;16.1326;11.7136;2.80055;239.477;382.513;17.4965
14:00;0.693595;13.6604;7.98456;15.8975;11.3501;3.67623;255.744;348.347;19.2979
15:00;0.651655;10.6086;7.20489;15.2311;11.4216;1.93008;231.092;324.242;13.5685
16:00;0.712085;14.4299;6.87942;14.6605;11.7391;3.71156;261.191;296.098;20.1295
17:00;0.595734;12.0057;6.38824;13.6467;10.4342;3.37729;248.303;268.27;17.1867
18:00;0.772966;15.6967;6.33498;19.2705;12.9007;4.39741;278.963;255.479;22.4491
19:00;1.21176;24.0841;6.99111;22.115;16.6279;7.15432;333.951;260.361;35.0642
20:00;1.44266;37.0107;6.05906;32.7353;24.2096;11.3387;374.33;277.881;54.4047
21:00;1.30556;27.9192;6.75218;30.8055;23.23;6.39572;419.152;300.341;37.7334
22:00;2.05237;23.6192;7.76486;40.8698;32.1539;4.90798;451.442;324.803;31.1543
23:00;2.57686;21.1094;10.0543;52.3986;41.8783;3.94156;481.946;356.16;27.1524
