CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;8;7;3;1;190;9
01:00;7.6;42;10;100;63;1500;139
02:00;6.5;32;11;78;12;670;51
03:00;2.2;17;13;47;3;330;23
04:00;0.8;19;16;36;2;330;22
05:00;0.8;17;14;20;2;;21
06:00;0.8;24;13;15;9;410;39
07:00;0.8;37;13;15;21;670;70
08:00;0.8;31;10;15;17;610;58
09:00;0.8;28;10;34;15;490;53
10:00;0.8;27;9;20;14;510;49
11:00;0.8;22;15;33;12;450;41
12:00;0.8;38;78;40;14;400;60
13:00;0.8;30;64;21;12;400;49
14:00;0.8;23;46;19;9;420;39
15:00;0.8;19;19;12;10;390;36
16:00;0.8;19;18;11;10;380;35
17:00;0.8;17;9;8;7;390;30
18:00;0.8;15;7;11;7;380;28
19:00;0.8;14;7;6;5;360;23
20:00;0.8;13;6;8;4;320;20
21:00;0.8;;;9;;;
22:00;0.8;11;7;8;4;260;17
23:00;0.8;10;7;7;2;240;13
