CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;3;51;41;9;520;38
01:00;21;3;29;23;6;470;30
02:00;18;2;30;22;27;540;59
03:00;19;2;29;22;16;440;42
04:00;23;2;27;22;7;400;34
05:00;24;2;23;19;10;380;39
06:00;27;2;26;19;35;480;78
07:00;24;3;29;20;40;550;85
08:00;27;3;26;20;44;590;95
09:00;30;4;31;21;44;580;97
10:00;36;3;32;18;29;490;81
11:00;12;3;18;12;4;280;18
12:00;6;3;13;8;1;250;8
13:00;5;4;12;8;2;250;7
14:00;7;3;14;8;1;250;9
15:00;6;3;14;8;2;250;8
16:00;7;3;14;9;2;260;9
17:00;19;3;19;10;2;330;21
18:00;10;3;15;9;1;280;11
19:00;11;3;23;16;1;350;12
20:00;14;3;;;1;370;16
21:00;20;4;;;4;470;25
22:00;27;2;25;18;11;430;43
23:00;27;3;33;24;10;470;42
