CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.6;37;6;30;10;2;450;41
01:00;0.6;25;5;29;11;2;390;29
02:00;0.6;25;3;13;3;2;330;28
03:00;0.6;26;3;13;5;2;280;30
04:00;0.6;22;4;16;7;3;250;26
05:00;0.6;20;3;12;4;3;230;25
06:00;0.6;35;3;16;7;20;510;67
07:00;0.8;45;5;22;9;42;590;109
08:00;1;46;5;26;8;31;490;95
09:00;0.8;45;9;27;7;24;;83
10:00;0.6;30;9;24;7;18;;59
11:00;0.6;29;9;24;6;13;360;49
12:00;0.6;23;8;25;5;8;290;35
13:00;0.6;25;9;24;5;10;290;41
14:00;0.6;20;7;32;6;8;190;33
15:00;0.6;19;7;26;4;7;260;30
16:00;0.6;19;7;26;3;7;210;30
17:00;0.6;22;5;22;3;8;280;35
18:00;0.6;25;5;21;3;10;310;41
19:00;0.6;27;4;19;3;10;400;42
20:00;0.6;28;4;21;3;6;470;37
21:00;0.6;42;5;21;3;7;500;53
22:00;0.6;49;6;28;6;7;540;60
23:00;0.6;48;7;33;10;9;520;62
