CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.8;25;8;40;32;6;330;34
01:00;9.1;37;26;106;84;47;1010;108
02:00;9.1;34;23;114;90;55;1110;119
03:00;9.1;33;23;113;90;54;1120;114
04:00;10.1;31;24;128;103;51;1260;108
05:00;11;30;24;114;91;44;1090;97
06:00;11;29;24;88;71;46;860;99
07:00;10.1;29;19;77;62;50;940;106
08:00;10.1;29;18;80;65;44;820;96
09:00;9.1;31;15;54;43;38;620;87
10:00;7.7;43;18;43;35;69;570;147
11:00;7;26;17;41;33;33;480;76
12:00;6.2;26;20;45;36;33;450;75
13:00;6.2;31;18;53;39;35;510;84
14:00;6.2;36;19;60;41;39;560;96
15:00;6.2;38;19;60;45;27;500;79
16:00;5.5;43;17;69;53;31;650;90
17:00;6.2;45;16;64;50;34;640;97
18:00;6.2;39;16;48;38;30;540;85
19:00;6.2;39;14;38;31;19;310;68
20:00;4.8;39;13;36;29;14;290;60
21:00;4.8;33;12;33;27;11;310;49
22:00;4.8;31;10;35;28;10;310;45
23:00;2.9;29;9;44;35;9;330;42
