CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.02461;8.35875;3.16527;27.406;21.9223;0.37029;339.789;304.444;8.92414
01:00;1.00657;7.31457;3.43601;26.7395;21.4033;0.401811;344.054;311.897;7.94108
02:00;1.53691;17.6974;13.1981;39.5981;31.0865;1.62318;567.933;462.491;20.1901
03:00;1.16351;12.5833;9.63562;34.0754;26.5894;0.872207;552.684;489.833;13.925
04:00;0.810848;9.05593;7.42903;23.0132;18.8893;0.808125;514.986;507.415;10.293
05:00;0.887062;7.39428;6.37123;16.4506;13.5846;0.50746;470.733;513.862;8.16904
06:00;1.34345;15.6467;8.08738;35.0617;28.0309;2.30279;441.357;512.602;19.1677
07:00;1.2988;17.1235;9.91598;37.3083;29.6303;3.07489;464.299;510.396;21.8358
08:00;1.27309;16.6994;11.5352;33.9698;26.8031;3.94398;476.048;504.896;22.7482
09:00;1.08729;14.4416;14.2641;31.8513;25.0911;3.65267;479.322;495.92;20.0451
10:00;0.778378;8.68821;15.31;23.3124;18.4688;1.98377;470.152;483.698;11.7293
11:00;0.63091;7.02443;9.62601;14.0082;10.416;1.43336;431.615;468.564;9.22651
12:00;0.572735;6.15773;8.44467;12.9316;10.3569;1.16698;389.363;452.861;7.94905
13:00;0.53801;5.69755;7.35284;11.6226;9.24193;0.977163;356.21;438.546;7.19235
14:00;0.521775;4.70332;6.88977;13.2525;10.9021;0.711829;334.116;425.141;5.79373
15:00;0.470815;4.66985;5.11148;12.9484;10.7061;0.5899;309.166;405.749;5.56683
16:00;0.470815;4.31169;4.97093;11.5024;9.38094;0.600292;297.633;383.447;5.23418
17:00;0.517265;4.6183;4.79266;11.2434;9.3872;0.578469;284.434;359.086;5.52007
18:00;0.596185;6.65352;4.30888;14.0029;11.3173;0.618651;284.951;335.936;7.60736
19:00;0.582205;8.84497;3.27549;11.8878;9.60401;1.00487;289.029;318.113;10.3934
20:00;0.807691;9.074;3.15048;14.8316;12.2097;0.840686;291.337;305.86;10.361
21:00;0.928101;12.7432;2.71848;22.2467;18.0333;0.967464;300.742;298.926;14.2274
22:00;0.955159;11.3723;3.22075;25.2409;20.3994;0.758938;317.659;296.869;12.5317
23:00;1.08369;9.24404;3.18376;27.9099;22.4439;0.389341;327.612;299.175;9.84026
