CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;7;29;22;2;160;14
01:00;20;9;49;42;5;570;28
02:00;14;12;33;;4;480;20
03:00;10;12;29;;2;430;12
04:00;12;10;28;;3;350;16
05:00;20;14;34;27;5;570;26
06:00;10;12;19;15;2;270;12
07:00;18;15;27;;3;480;22
08:00;14;14;19;;3;330;17
09:00;15;13;;;3;280;19
10:00;14;15;;;3;290;18
11:00;12;12;;;3;260;15
12:00;12;11;;;2;320;15
13:00;11;7;;;2;930;14
14:00;11;9;32;24;3;500;13
15:00;17;13;32;22;2;260;21
16:00;14;10;31;21;2;200;17
17:00;16;8;34;24;2;190;18
18:00;20;11;40;28;2;360;22
19:00;16;9;43;28;2;270;19
20:00;17;11;40;26;2;;19
21:00;17;11;39;24;2;280;20
22:00;20;13;39;27;3;380;24
23:00;14;10;32;23;2;240;16
