CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;1.0918;18.4089;1.60073;22.4102;12.7694;1.29549;338.17;319.437;20.3936
01:00;1.16324;23.5187;1.27414;21.1489;13.7581;1.75827;412.98;341.538;26.2182
02:00;0.824738;22.4142;1;17.0385;12.2834;2.4676;342.639;355.298;26.19
03:00;0.774409;19.0248;1;15.9906;12.0734;2.57609;314.084;366.776;22.9677
04:00;0.655894;14.8582;1;14.6158;11.1763;2.61143;295.839;376.266;18.8717
05:00;0.520332;11.2915;1;13.6708;10.3548;1.80122;273.425;370.799;14.0489
06:00;0.692423;13.6296;1.10198;18.3571;12.0075;12.257;316.077;339.504;32.4275
07:00;7.26273;23.0766;1.59777;29.1591;15.0473;21.1321;385.803;334.877;55.4913
08:00;6.38035;23.4714;12.7483;66.3722;24.2205;7.47161;703.107;380.494;34.933
09:00;1.84835;21.695;14.0466;48.9874;19.0346;6.686;527.567;394.818;31.9487
10:00;0.76061;12.5041;5.02326;32.4169;10.7299;3.1272;237.042;381.618;17.3158
11:00;0.658329;9.7919;4.47427;23.2057;8.97761;2.33085;238.725;372.198;13.3671
12:00;0.393699;6.79965;2.29972;22.1055;7.66445;1.42643;216.399;362.268;8.98153
13:00;0.3;7.12114;3.16939;19.4459;7.35317;1.22622;223.784;356.063;9.02033
14:00;0.390452;6.49251;4.01763;19.4417;7.71591;0.95153;237.039;346.183;7.94586
15:00;0.631541;8.10262;4.31467;23.2862;8.27352;1.21063;260.42;330.51;9.93963
16:00;1.30205;8.50169;6.75004;30.4032;9.23874;1.21582;309.884;281.357;10.361
17:00;1.42219;11.1655;9.08493;37.2358;13.3932;1.26778;324.297;255.949;13.1072
18:00;0.674564;10.5672;6.42124;33.8702;11.6798;1.16872;357.966;271.064;12.3622
19:00;0.665635;9.21216;5.49689;23.9569;9.32235;0.872554;283.276;276.633;10.5502
20:00;1.49768;20.7289;5.01735;41.7924;22.8126;1.75792;328.511;290.647;23.43
21:00;0.777656;14.4315;2.92334;31.5022;14.6231;0.759631;275.351;297.093;15.6026
22:00;0.646965;19.9903;3.41692;32.9205;17.7004;0.958458;290.201;303.738;21.4628
23:00;0.867761;20.4877;2.84576;35.3787;18.9327;1.10256;316.22;310.713;22.178
00:00;8.85313;50.5383;2.44528;47.9886;27.3328;4.93396;621.472;349.662;58.1031
01:00;4.24139;41.3192;3.08294;42.4777;26.0531;3.05792;933.864;425.858;46.0098
