CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.5;15;3;75;49;1010;90
01:00;4.5;14;1;74;33;790;64
02:00;4;16;3;64;43;690;80
03:00;4;12;2;56;32;;61
04:00;4;15;3;46;48;680;88
05:00;3;16;3;30;26;620;57
06:00;3;20;3;34;56;710;104
07:00;2.5;23;1;35;58;660;111
08:00;2;23;2;48;44;550;90
09:00;3;29;3;68;63;940;124
10:00;11.9;29;3;130;70;1050;136
11:00;27.9;34;5;159;71;1020;143
12:00;16.6;64;24;223;112;3240;234
13:00;74.5;76;50;360;87;3070;209
14:00;65.3;31;19;263;9;950;43
15:00;3.8;20;8;107;2;530;23
16:00;1;45;13;96;8;1340;57
17:00;8;65;6;144;66;1350;166
18:00;5.5;;;186;;;
19:00;17.4;54;8;270;49;1640;128
20:00;29.5;54;8;242;76;1640;171
21:00;11.2;40;5;150;52;1440;120
22:00;5;32;5;94;93;1520;174
23:00;6;21;3;100;74;1360;133
