CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.6;23;1;31;9;560;37
01:00;1;15;2;31;2;460;18
02:00;0.4;4;5;26;1;170;5
03:00;0.4;6;4;26;1;170;7
04:00;0.4;6;4;26;1;190;7
05:00;0.4;10;4;14;2;190;13
06:00;0.4;25;4;14;11;390;43
07:00;0.7;38;4;14;25;600;77
08:00;1;42;4;15;40;;104
09:00;1.4;36;6;15;34;750;88
10:00;1.1;27;9;15;22;730;61
11:00;2;14;7;24;8;410;26
12:00;2;13;3;24;7;420;24
13:00;0.6;12;4;24;6;370;20
14:00;0.4;15;2;19;4;390;22
15:00;0.4;21;3;19;11;490;37
16:00;0.4;26;4;19;9;500;40
17:00;0.7;17;3;13;3;390;22
18:00;0.4;27;5;13;9;580;42
19:00;2;37;5;13;21;790;69
20:00;3.4;40;4;20;35;1040;93
21:00;3.6;35;3;20;29;840;81
22:00;2.1;31;4;20;36;840;86
23:00;2;23;2;31;18;650;51
