CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;33;2;22;18;5;530;41
01:00;0.4;19;3;22;20;2;460;22
02:00;0.4;21;1;39;33;31;550;68
03:00;0.4;21;2;35;30;24;520;57
04:00;0.4;19;1;35;30;23;500;53
05:00;0.7;21;1;36;31;24;540;57
06:00;0.7;17;1;36;31;40;580;78
07:00;1;27;2;34;27;41;560;90
08:00;0.7;30;4;32;24;18;440;58
09:00;1;29;9;47;25;12;540;46
10:00;1;15;8;27;14;3;330;20
11:00;0.7;10;8;16;9;3;280;14
12:00;;5;3;11;7;1;260;6
13:00;0.7;21;3;22;11;3;310;25
14:00;0.4;25;3;15;10;6;370;33
15:00;0.4;;;24;13;;;
16:00;0.4;38;3;21;10;13;440;57
17:00;0.4;37;10;30;15;12;450;55
18:00;1;33;5;19;11;11;420;49
19:00;0.4;29;3;16;10;7;400;40
20:00;0.4;43;3;21;11;9;460;56
21:00;0.4;42;2;24;14;4;;49
22:00;0.4;26;1;38;34;3;;29
23:00;0.4;25;2;44;37;6;600;33
