CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;7;3;9;5;2;180;9
01:00;1.3;16;6;37;29;2;390;19
02:00;1.3;16;7;35;27;2;450;19
03:00;1.3;19;7;36;28;2;510;23
04:00;1.3;15;6;22;17;2;390;16
05:00;1.3;9;6;17;13;1;290;10
06:00;1;8;6;6;4;1;190;10
07:00;1;9;5;7;5;2;200;12
08:00;0.7;15;5;8;5;4;230;21
09:00;0.4;34;6;16;11;11;390;50
10:00;1;31;6;16;11;11;400;46
11:00;0.7;12;6;11;7;4;270;17
12:00;0.4;11;5;10;5;4;230;16
13:00;0.4;8;6;11;6;2;190;11
14:00;0.4;8;4;10;5;2;190;11
15:00;0.4;9;4;9;3;3;200;12
16:00;0.4;8;4;8;3;2;180;10
17:00;0.4;10;4;10;4;3;230;14
18:00;0.4;10;6;12;6;2;200;13
19:00;0.4;10;6;11;5;2;210;13
20:00;0.4;12;5;13;7;3;230;16
21:00;0.4;11;5;12;6;2;230;14
22:00;0.4;9;3;10;5;2;220;12
23:00;0.4;6;3;9;5;2;180;9
