CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;3;13;5;2;;16
01:00;16;4;19;11;2;200;19
02:00;17;3;47;30;2;240;19
03:00;21;3;57;37;2;500;24
04:00;13;3;43;29;2;180;15
05:00;15;3;49;31;7;210;26
06:00;17;3;79;56;7;240;27
07:00;22;3;56;38;53;520;104
08:00;31;8;163;96;17;1200;56
09:00;;;;;;;
10:00;;;;;;;
11:00;;;;;;;
12:00;;;;;;;
13:00;20;13;59;19;4;;26
14:00;;;34;13;;;
15:00;9;4;32;10;1;;10
16:00;8;5;35;12;1;;10
17:00;11;5;37;12;2;;13
18:00;17;5;40;16;2;;19
19:00;24;5;57;29;2;;27
20:00;52;4;77;42;10;;66
21:00;;;126;85;;;
22:00;26;6;65;13;4;;32
23:00;13;4;14;3;3;;17
