CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.2;47;11;76;56;39;1020;106
01:00;2.3;19;8;31;24;3;290;24
02:00;1.6;12;5;24;20;1;280;12
03:00;0.7;8;6;22;17;1;250;9
04:00;3.8;20;8;33;23;2;450;23
05:00;2.4;15;26;23;18;3;270;18
06:00;0.8;;;24;19;;;
07:00;0.8;30;8;21;16;4;270;36
08:00;0.8;52;10;32;21;28;390;92
09:00;2;54;10;38;23;35;520;106
10:00;2.1;44;10;40;25;18;420;70
11:00;2.2;42;15;64;33;15;;63
12:00;;41;12;51;25;13;;60
13:00;;40;9;42;21;13;690;59
14:00;;28;8;36;20;6;670;37
15:00;;23;7;32;17;5;660;29
16:00;;33;8;47;31;8;700;44
17:00;;35;10;65;49;2;620;38
18:00;;71;10;174;96;163;2010;319
19:00;;75;13;205;131;143;1990;292
20:00;;58;14;107;71;51;1150;136
21:00;;54;17;79;51;36;1050;108
22:00;;47;18;62;39;14;810;68
23:00;4.3;55;13;73;48;46;1070;123
