CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;1;34;18;3;390;31
01:00;31;1;34;18;6;410;41
02:00;39;3;43;19;16;810;64
03:00;27;5;37;14;2;480;31
04:00;19;3;27;11;1;380;21
05:00;14;5;13;6;1;370;16
06:00;23;3;13;7;4;480;29
07:00;41;3;14;9;10;570;55
08:00;50;4;26;18;15;620;72
09:00;38;6;33;18;9;540;53
10:00;32;6;32;16;8;460;43
11:00;24;5;33;17;6;420;33
12:00;20;5;34;16;4;;27
13:00;29;5;38;20;7;280;40
14:00;19;3;30;13;4;270;25
15:00;25;4;29;7;6;310;34
16:00;22;5;33;6;5;320;31
17:00;22;5;32;3;6;260;31
18:00;26;5;29;3;7;320;36
19:00;28;5;25;3;6;330;37
20:00;27;4;23;4;4;300;33
21:00;29;2;19;4;4;280;35
22:00;29;1;17;5;2;280;32
23:00;28;2;28;12;2;350;31
