CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;4;40;22;3;320;34
01:00;23;3;33;19;3;270;28
02:00;18;3;27;14;2;230;22
03:00;16;3;28;14;2;270;20
04:00;17;3;25;13;2;240;20
05:00;18;3;22;12;3;190;22
06:00;29;2;22;13;12;280;48
07:00;;;35;19;;;
08:00;35;3;34;19;19;460;64
09:00;32;5;24;9;14;400;53
10:00;26;6;15;4;9;290;39
11:00;21;6;12;4;7;230;31
12:00;25;14;11;4;7;260;35
13:00;25;11;8;4;6;;34
14:00;22;10;9;4;4;200;28
15:00;24;10;12;4;5;200;31
16:00;15;8;6;4;3;;19
17:00;18;8;7;4;2;;21
18:00;15;7;9;4;2;;17
19:00;18;9;10;4;1;;20
20:00;25;7;56;29;2;;27
21:00;24;5;186;120;4;;30
22:00;23;4;111;71;3;;27
23:00;53;4;40;17;12;;70
