CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.8;15;2;31;4;330;22
01:00;1.7;8;3;13;1;200;10
02:00;1.1;19;3;17;10;440;34
03:00;1.1;20;2;8;7;380;30
04:00;0.3;20;3;5;2;300;25
05:00;0;24;3;4;12;330;42
06:00;0;24;3;18;18;420;52
07:00;0.3;33;3;18;39;540;93
08:00;1.1;37;3;29;55;720;121
09:00;1.1;36;3;48;28;580;78
10:00;1.1;31;4;52;20;540;61
11:00;1.1;21;7;23;9;400;35
12:00;0.3;23;37;30;8;280;35
13:00;0;14;16;16;4;280;21
14:00;0;10;8;15;3;250;14
15:00;0;13;7;14;5;280;21
16:00;0;16;19;9;3;280;21
17:00;0;13;8;24;2;280;16
18:00;0;22;5;18;3;340;27
19:00;0;31;4;6;8;430;44
20:00;0.3;32;5;20;4;570;39
21:00;1.4;21;3;39;2;500;24
22:00;1.4;28;3;33;13;;48
23:00;2.2;24;4;38;13;610;45
