CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;3;22;18;4;610;31
01:00;26;18;37;32;10;260;41
02:00;;;33;20;;;
03:00;13;13;9;6;3;230;17
04:00;14;6;9;5;3;270;18
05:00;17;10;14;10;3;310;21
06:00;18;8;6;3;5;390;25
07:00;20;7;5;3;6;280;28
08:00;15;7;3;3;5;250;21
09:00;16;7;3;3;5;240;22
10:00;20;7;4;3;8;280;32
11:00;22;7;5;3;9;300;36
12:00;16;5;3;3;8;220;27
13:00;20;6;10;4;8;280;32
14:00;20;5;8;3;8;290;32
15:00;16;5;5;3;6;180;25
16:00;21;6;8;4;7;200;31
17:00;24;9;8;5;8;230;36
18:00;14;6;5;3;5;180;21
19:00;16;6;4;3;5;;22
20:00;13;6;3;3;3;230;18
21:00;19;7;6;3;5;340;26
22:00;17;7;6;4;4;350;23
23:00;27;4;12;8;7;520;38
