CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;2;105;57;8;1180;41
01:00;23;2;102;60;9;1250;36
02:00;22;1;82;41;4;1040;27
03:00;18;2;72;38;5;670;25
04:00;15;2;68;36;4;410;20
05:00;13;2;56;29;3;200;18
06:00;9;1;51;29;6;280;18
07:00;14;1;77;43;15;140;35
08:00;27;3;88;37;20;220;56
09:00;32;3;51;23;13;310;51
10:00;28;3;40;16;8;200;38
11:00;39;24;29;9;11;280;55
12:00;20;11;17;4;4;160;25
13:00;26;9;21;6;5;210;32
14:00;20;3;20;5;3;200;23
15:00;20;3;71;43;2;210;22
16:00;12;3;59;37;1;190;13
17:00;10;3;30;13;1;190;10
18:00;10;3;24;8;0;160;10
19:00;13;4;44;20;1;180;14
20:00;18;3;83;48;1;280;20
21:00;26;3;92;47;2;;28
22:00;34;2;82;42;9;660;47
23:00;40;2;103;51;22;1340;72
