CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;3.4854;28.9671;9.0585;53.1862;40.8859;38.2881;821.755;637.016;87.702
00:00;4.02926;26.858;8.2738;57.5171;45.8545;32.97;848.437;686.533;77.4345
01:00;3.90099;28.8357;9.4331;61.6771;48.8195;36.6361;915.829;739.176;85.0438
02:00;4.0109;29.7466;12.9199;65.0462;53.3652;12.3526;911.985;788.848;48.6981
03:00;3.18686;20.6152;12.815;69.4362;57.0188;5.45078;874.106;824.452;28.974
04:00;2.46712;17.6198;11.3505;60.3334;49.5232;8.17062;762.094;833.986;30.1414
05:00;1.66629;15.3024;10.1653;37.7316;30.8673;5.07113;585.493;820.539;23.0835
06:00;1.24926;20.8379;7.3635;28.1438;22.9652;15.8889;534.8;781.812;45.2212
07:00;1.08687;23.6856;6.4783;23.0144;18.2824;11.878;489.161;740.238;41.9085
08:00;0.834781;20.5892;6.4332;19.1368;15.2939;9.48863;444.687;689.769;35.1397
09:00;0.696015;12.6497;10.8348;8.42127;6.83611;4.62464;311.172;614.187;19.7453
10:00;0.760601;9.55384;12.5054;9.02925;7.37469;3.89826;311.013;539.066;15.5288
11:00;0.579483;8.78652;11.4451;9.90932;7.3779;4.16048;304.44;467.858;15.1738
12:00;0.532756;7.91823;10.4099;10.6954;6.58998;3.96858;279.72;407.561;14.0021
13:00;0.521637;9.50814;8.9713;9.648;5.66226;4.38078;288.732;370.466;16.2297
14:00;0.568064;12.2188;8.6115;8.24678;5.54412;5.66865;313.709;342.829;20.9155
15:00;0.573863;11.4217;8.7378;8.02813;5.80813;4.15736;323.33;322.1;17.7952
16:00;0.689919;13.9309;8.3551;9.57322;7.00735;5.13383;337.235;308.669;21.8077
17:00;0.838189;18.6815;8.3721;9.99276;7.50107;5.91182;355.228;314.176;27.7587
18:00;1.15437;17.0161;8.8442;15.3017;12.0349;5.22597;398.724;325.14;25.0359
19:00;1.21574;22.9454;9.7065;18.208;14.3379;6.89833;430.011;340.836;33.5237
20:00;1.03144;20.4303;9.6895;16.957;13.249;6.68877;427.629;359.325;30.692
21:00;0.947693;21.4001;9.3585;14.8166;11.4799;6.58901;394.945;372.601;31.505
22:00;0.877285;22.0239;8.3314;12.6427;9.39188;6.7771;380.728;380.979;32.4153
23:00;0.913373;33.2171;7.925;13.6525;9.27391;9.17688;447.366;396.483;47.3064
00:00;1.00594;25.8595;7.5379;16.57;12.8906;4.3645;421.944;407.072;32.5555
