CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;37;2;15;7;11;510;54
01:00;0.4;26;2;12;5;3;390;31
02:00;0.4;27;2;42;30;4;610;33
03:00;0.4;;;38;24;;;
04:00;0.4;28;1;38;24;10;630;43
05:00;0.4;21;2;30;20;3;450;26
06:00;0.4;24;2;30;19;9;420;39
07:00;0.4;23;2;24;14;6;400;33
08:00;0.7;22;3;19;10;5;370;29
09:00;1;24;2;19;10;6;410;32
10:00;0.8;22;2;14;5;5;360;30
11:00;0.4;20;2;7;3;4;340;27
12:00;0.4;25;7;7;3;4;380;30
13:00;0.4;19;6;6;3;3;350;23
14:00;0.4;19;7;4;3;3;360;23
15:00;0.4;14;6;4;3;2;370;16
16:00;0.4;20;5;6;3;2;420;23
17:00;0.4;21;3;;;4;420;26
18:00;0.4;31;2;11;4;5;410;39
19:00;0.4;32;1;7;3;4;390;38
20:00;0.4;49;2;7;3;11;460;66
21:00;0.4;48;2;10;4;6;;57
22:00;0.4;41;2;16;6;8;480;53
23:00;0.4;33;2;20;9;10;490;48
