CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;2;29;23;9;520;57
01:00;21;2;21;16;5;360;29
02:00;23;2;33;27;4;390;27
03:00;17;2;29;23;6;370;27
04:00;18;1;28;23;4;370;25
05:00;18;1;27;22;5;360;25
06:00;17;1;24;20;7;360;28
07:00;17;1;22;18;7;340;27
08:00;18;3;23;20;10;360;33
09:00;11;6;19;15;6;300;20
10:00;15;7;20;15;7;330;26
11:00;36;55;21;14;15;280;59
12:00;20;23;15;10;6;230;28
13:00;14;11;13;8;3;240;18
14:00;12;5;12;8;2;250;16
15:00;11;5;12;8;2;260;14
16:00;16;11;11;8;3;260;20
17:00;14;5;12;8;3;240;17
18:00;21;12;12;8;3;250;26
19:00;27;6;13;9;4;280;32
20:00;20;4;20;15;2;320;22
21:00;12;3;21;16;1;330;14
22:00;26;2;20;15;4;370;32
23:00;37;2;29;22;10;440;51
