CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;0.534173;27.1821;5.76481;20.3504;11.5813;4.05067;298.246;287.072;33.3957
00:00;0.687474;27.358;5.17222;22.0509;12.5653;3.84318;303.405;287.179;33.2485
01:00;0.809381;23.516;4.88997;27.5601;17.172;2.33934;324.197;290.681;27
02:00;1.13656;22.3571;4.11044;34.9385;22.7187;3.06104;385.372;302.65;27.1
03:00;0.895423;32.1719;3.14323;37.7583;23.148;12.417;408.744;317.849;51.2
04:00;1.04785;30.6978;3.31466;43.8135;27.6067;30.9027;533.123;347.276;77.9
05:00;0.732219;29.7939;3.62056;43.6647;27.6187;32.6333;500.309;378.223;79.6
06:00;0.772507;42.3145;4.42521;24.3279;14.74;30.2973;426.943;397.542;88.6
07:00;0.618509;40.0322;3.3782;22.1291;13.2533;31.2436;388.01;408.763;87.7
08:00;0.686961;50.1642;3.31096;23.0981;12.9453;37.7436;462.308;428.626;107.8
09:00;0.611559;38.7754;6.42686;21.4299;9.068;22.0802;373.415;434.778;72.6
10:00;0.562378;36.9889;12.9217;19.2403;9.18133;20.306;320.097;426.619;68
11:00;0.641089;47.1002;9.26788;15.5894;9.24533;31.8515;412.255;427.058;95.8
12:00;0.538296;40.6087;12.6697;11.8695;7.11467;21.5208;323.996;400.917;73.5
13:00;0.735304;43.8587;4.75549;8.95313;6.04267;19.9811;390.518;387.193;74.5
14:00;1.35586;57.8954;4.73923;20.3458;14.5667;43.3332;502.908;396.688;124.1
15:00;1.73825;57.0334;4.44072;28.1551;19.876;55.7572;623.573;426.134;142.3
16:00;2.43827;56.6817;4.72815;45.8743;31.944;81.5528;781.605;466.046;181.4
17:00;1.24715;60.0953;4.80426;30.0687;21.0387;68.292;748.153;512.888;164.5
18:00;0.853358;38.996;5.24907;13.9564;10.3987;17.9845;404.206;523.402;66.5
19:00;0.804424;29.7371;5.09242;11.53;8.90615;12.1763;365.694;517.582;48.3
20:00;0.767716;30.8083;7.16353;12.4721;9.164;10.9355;340.144;519.6;47.5
21:00;0.686252;20.3495;6.11357;12.7711;9.31467;4.75523;320.31;510.824;27.6
22:00;0.495523;16.0495;5.98204;11.1351;7.63467;4.28691;302.059;485.718;22.6
23:00;0.32803;28.3698;11.8518;27.0557;8.31067;6.45253;274.649;442.102;38.3
00:00;0.48347;34.984;10.8476;8.98687;6.58533;8.13009;305.46;382.584;47.4
