CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;22;110;92;12;1010;60
01:00;12;14;25;18;1;310;13
02:00;12;11;24;17;0;290;13
03:00;11;12;24;17;1;290;12
04:00;10;10;20;15;1;280;11
05:00;11;9;20;14;1;280;12
06:00;16;11;21;16;3;340;21
07:00;31;10;26;19;9;460;44
08:00;39;9;30;23;13;510;58
09:00;36;12;34;26;12;480;54
10:00;37;15;41;32;13;520;58
11:00;32;17;42;30;12;510;50
12:00;30;18;45;35;11;500;48
13:00;30;16;45;35;11;490;46
14:00;30;16;50;39;10;530;46
15:00;39;15;53;41;14;600;59
16:00;41;12;47;38;16;650;66
17:00;40;11;49;40;14;660;61
18:00;58;12;65;51;20;880;88
19:00;71;13;77;62;40;1310;132
20:00;62;15;96;78;25;1160;99
21:00;59;17;113;92;21;1240;91
22:00;59;19;121;101;25;1280;96
23:00;56;18;124;102;41;1390;118
