CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;19;54;39;1;960;15
01:00;16;16;53;35;1;1050;18
02:00;13;13;45;32;1;830;15
03:00;12;12;38;28;1;480;13
04:00;13;14;43;30;1;1090;15
05:00;13;12;33;25;2;620;16
06:00;14;11;32;25;2;570;17
07:00;16;11;31;23;3;530;20
08:00;15;11;32;24;3;650;19
09:00;22;17;49;36;8;640;34
10:00;17;16;40;29;7;580;27
11:00;16;19;41;28;9;570;29
12:00;10;14;35;26;5;600;16
13:00;9;12;35;27;3;400;13
14:00;8;9;36;28;2;370;11
15:00;10;13;41;30;2;780;13
16:00;13;16;48;34;2;1370;15
17:00;12;26;49;35;1;1150;14
18:00;15;13;48;35;1;960;17
19:00;13;19;53;40;1;880;14
20:00;13;19;50;36;1;930;15
21:00;12;17;54;38;1;1120;13
22:00;13;17;56;40;1;1150;14
23:00;13;22;57;40;1;1310;15
