CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;4;52;23;1;700;48
01:00;39;2;65;31;0;840;41
02:00;14;5;27;12;0;270;14
03:00;9;4;28;13;0;250;9
04:00;14;5;29;14;0;;15
05:00;14;4;26;13;0;310;15
06:00;11;4;32;17;0;350;11
07:00;23;6;57;30;3;800;27
08:00;28;16;97;49;5;1240;36
09:00;8;14;30;14;1;420;10
10:00;5;7;25;11;0;400;6
11:00;7;7;24;10;1;350;9
12:00;9;6;22;8;2;390;12
13:00;12;9;18;6;2;310;15
14:00;11;9;15;4;2;340;15
15:00;11;8;11;3;2;310;15
16:00;11;5;7;3;3;320;16
17:00;12;5;8;3;2;350;16
18:00;12;7;25;6;1;480;14
19:00;11;7;30;7;0;460;12
20:00;11;6;23;5;0;390;11
21:00;18;4;36;11;0;420;19
22:00;30;3;35;16;1;460;31
23:00;18;4;27;12;0;360;19
