CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25.4;57;15;219;34;1550;109
01:00;13.8;26;9;178;5;780;35
02:00;32.9;27;2;154;7;;37
03:00;13.4;39;4;124;16;1180;63
04:00;11.4;37;4;103;25;940;75
05:00;11.5;38;5;130;23;1270;74
06:00;7.4;35;4;94;51;1410;113
07:00;14.8;31;6;124;52;950;111
08:00;7.9;40;17;131;58;1980;130
09:00;11;39;28;172;40;1820;101
10:00;9.8;44;35;141;40;1750;105
11:00;12.3;33;23;139;17;1050;59
12:00;5.5;15;10;94;4;570;21
13:00;1;17;8;71;4;670;23
14:00;4.3;17;7;82;3;570;22
15:00;2.3;18;7;57;2;530;22
16:00;1.5;10;5;65;1;300;12
17:00;0.6;11;4;53;1;330;13
18:00;0.7;15;3;31;1;490;16
19:00;1.5;21;3;63;1;540;23
20:00;3.9;47;4;112;9;1020;61
21:00;10.7;61;7;167;19;1540;90
22:00;23.3;65;9;188;26;1610;105
23:00;26.8;68;12;232;21;1520;101
