CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;1.39277;13.393;5.90339;44.8484;38.0267;1.28683;485.077;478.846;15.3719
00:00;1.37192;13.5232;5.59749;43.5758;36.5676;1.26501;469.317;478.554;15.4606
01:00;1.33445;11.9043;4.83422;46.0424;38.9097;1.33568;486.32;491.606;13.9443
02:00;1.29557;13.0839;5.34331;43.795;36.9272;1.14204;468.327;497.485;14.8191
03:00;1.25669;12.0472;5.13347;45.7434;38.6282;1.40495;486.278;497.362;14.2072
04:00;1.20949;10.8835;4.5128;46.114;38.6463;1.28441;458.084;486.926;12.8577
05:00;1.14426;8.39793;4.40418;33.7502;28.1713;1.00834;363.628;465.35;9.94665
06:00;1.0179;19.9342;4.80392;32.1145;27.1499;3.80266;370.378;448.426;25.7631
07:00;0.92907;29.0045;4.34803;29.1896;24.4423;8.81906;406.957;438.661;42.5271
08:00;0.912276;32.9788;4.78914;36.0077;27.7696;14.0707;482.573;440.318;54.5483
09:00;0.915084;31.8927;5.41351;40.0945;28.6213;14.7413;440.69;434.614;54.4925
10:00;0.860976;24.1942;6.50706;37.2334;24.6624;9.30643;360.979;421.196;38.47
11:00;0.809568;16.3614;6.09033;30.4356;21.0341;5.05174;326.843;401.266;24.114
12:00;0.770688;17.1522;5.7098;26.0663;17.6262;5.82799;301.075;381.64;26.0983
13:00;0.722088;9.77882;4.19286;20.7511;14.3844;2.45382;277.024;370.815;13.5401
14:00;0.683208;17.438;3.89435;25.2466;15.4057;4.13969;301.452;362.199;23.7938
15:00;0.645732;25.6049;3.80716;23.6255;14.3195;7.36631;316.767;350.925;36.8984
16:00;0.613764;16.5229;3.56924;19.6132;11.83;3.25086;272.304;324.642;21.5052
17:00;0.60264;18.9325;2.63307;26.4146;17.452;2.4985;302.812;307.407;22.7544
18:00;0.628992;16.2918;3.01212;37.3377;22.2559;0.712868;319.812;302.261;17.3758
19:00;0.703944;12.4333;4.20025;34.8119;20.0257;0.504342;341.301;304.068;13.2098
20:00;0.806652;35.0369;4.70417;49.6076;31.724;1.76935;442.314;321.723;37.754
21:00;1.07168;54.8856;5.41351;92.3212;65.8988;11.0304;733.117;378.735;71.7988
22:00;1.57702;53.0511;7.83411;109.382;87.4108;11.0976;999.572;466;70.0631
23:00;2.02003;54.5557;6.64819;105.434;84.001;13.8753;1049.77;557.625;75.8262
00:00;2.36034;38.9676;4.59334;99.1279;81.0867;5.62501;972.985;645.21;47.5891
