CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;11;60;34;2;460;33
01:00;39;14;72;46;3;1100;44
02:00;28;3;44;33;16;590;52
03:00;21;2;37;29;10;460;37
04:00;20;1;33;26;10;380;35
05:00;17;2;35;27;15;370;39
06:00;13;2;42;31;12;350;32
07:00;21;3;41;29;36;440;75
08:00;34;3;36;23;18;420;62
09:00;29;4;38;20;11;370;46
10:00;20;2;41;19;6;320;28
11:00;9;5;24;12;2;240;12
12:00;9;3;18;10;2;220;12
13:00;7;3;17;9;1;190;8
14:00;5;2;15;9;1;180;6
15:00;6;2;15;9;1;190;7
16:00;4;3;14;9;0;180;5
17:00;6;3;15;9;1;210;7
18:00;7;5;25;17;1;260;7
19:00;8;6;24;14;1;280;8
20:00;8;4;;;1;230;9
21:00;10;7;24;15;1;230;11
22:00;27;17;41;27;2;440;29
23:00;18;8;35;22;1;320;20
