CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.1;20;10;51;42;2;330;23
01:00;1.4;10;5;36;30;0;380;10
02:00;1.4;10;6;33;27;1;380;10
03:00;1.4;9;5;28;23;0;360;9
04:00;1.4;9;5;22;17;1;330;9
05:00;1.2;9;5;21;16;1;350;9
06:00;1;17;5;18;13;2;370;19
07:00;;27;5;19;15;5;430;33
08:00;;26;5;27;22;2;450;28
09:00;;25;5;33;26;3;740;29
10:00;;19;7;45;34;6;710;27
11:00;;16;7;35;26;7;450;26
12:00;;;5;30;22;;450;
13:00;;;;29;21;;;
14:00;1.9;14;;28;21;5;310;21
15:00;1.4;16;6;29;23;6;290;24
16:00;1.9;23;4;38;30;7;;33
17:00;2;32;7;50;41;5;400;40
18:00;2.9;35;9;55;43;10;460;50
19:00;3.9;33;13;56;46;9;460;45
20:00;3.6;32;13;56;46;9;450;46
21:00;3;27;11;51;42;7;390;36
22:00;3;23;10;50;39;6;350;30
23:00;3;21;9;45;35;4;290;27
