CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.7;21;10;109;0;480;22
01:00;9.6;40;23;109;14;1470;61
02:00;9.8;38;20;109;12;1450;55
03:00;8.5;29;16;109;6;740;37
04:00;4.7;30;17;109;9;1280;43
05:00;13.2;30;13;109;11;1560;47
06:00;13.8;29;12;109;12;1040;46
07:00;10.7;31;17;109;18;1260;58
08:00;12.3;34;25;109;35;1510;87
09:00;15;34;35;109;45;1890;102
10:00;7.1;21;17;109;11;570;38
11:00;3.9;24;20;109;15;920;47
12:00;4.2;16;11;109;5;430;23
13:00;3.2;14;8;109;2;570;17
14:00;5.4;18;9;109;5;660;24
15:00;7.2;43;10;109;13;;62
16:00;16.9;49;8;109;13;1480;69
17:00;5.6;30;8;109;6;760;38
18:00;3.6;34;9;109;7;550;44
19:00;5.4;38;13;109;10;710;52
20:00;4.2;26;12;109;4;510;33
21:00;3.4;26;11;109;5;610;33
22:00;3.7;38;10;109;12;610;54
23:00;3.9;36;10;109;9;740;50
