CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;6;17;12;3;460;22
01:00;21;12;37;27;2;680;23
02:00;20;12;35;26;2;690;23
03:00;28;8;42;31;6;820;37
04:00;32;6;46;34;7;950;43
05:00;32;4;46;33;6;940;42
06:00;26;3;28;19;3;800;30
07:00;40;2;29;19;49;1120;115
08:00;46;3;35;23;47;1040;118
09:00;38;5;37;24;16;780;64
10:00;43;11;50;34;17;940;69
11:00;35;12;46;33;12;850;53
12:00;33;10;39;27;10;730;49
13:00;31;8;46;32;9;660;46
14:00;38;10;50;36;11;;55
15:00;32;8;29;20;12;480;50
16:00;31;6;25;17;13;390;51
17:00;33;7;26;18;14;450;54
18:00;38;8;29;21;19;460;67
19:00;33;7;31;23;16;440;58
20:00;35;9;31;22;13;550;55
21:00;35;8;39;27;13;610;55
22:00;33;9;32;22;12;500;52
23:00;23;7;22;16;5;540;31
