CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.2;27;6;25;22;5;400;35
01:00;2.2;22;6;25;21;4;370;28
02:00;2.2;13;2;13;11;3;310;17
03:00;2;13;4;15;13;4;320;17
04:00;1.7;17;4;17;15;4;350;24
05:00;1.7;22;5;16;16;6;350;30
06:00;1.7;27;5;15;14;15;400;49
07:00;1.7;28;5;15;13;21;460;61
08:00;1.7;36;5;15;13;33;540;86
09:00;1.7;30;7;13;11;20;430;60
10:00;1.4;27;8;14;10;17;350;52
11:00;1;28;8;14;10;15;330;51
12:00;1;28;6;14;11;14;350;50
13:00;1;27;8;14;11;15;330;49
14:00;1;31;7;15;12;17;370;56
15:00;1;35;7;19;15;19;400;63
16:00;1.4;41;7;22;17;22;430;75
17:00;1.7;44;9;20;14;24;420;80
18:00;1.7;43;10;17;12;21;410;75
19:00;1.7;49;8;19;12;19;490;78
20:00;1.7;58;7;21;15;28;570;99
21:00;1.7;53;6;21;16;20;500;84
22:00;1.7;35;5;25;20;14;470;57
23:00;2.2;37;4;29;24;16;500;61
