CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;36;2;28;17;41;750;98
01:00;2.3;28;2;31;19;44;740;94
02:00;0.7;16;1;22;14;12;370;35
03:00;0.5;11;2;23;14;12;380;28
04:00;0.7;14;2;23;14;14;360;34
05:00;0.9;;;21;13;;;
06:00;1.3;8;1;26;16;17;370;34
07:00;2.1;25;2;30;20;46;600;95
08:00;2.6;33;3;32;23;47;640;105
09:00;2.5;31;4;33;20;39;570;90
10:00;1.9;20;4;24;12;13;370;40
11:00;1.4;11;4;20;8;3;430;15
12:00;0.9;19;3;15;7;7;270;29
13:00;0.9;15;2;11;5;6;230;24
14:00;0.9;14;3;11;6;6;220;23
15:00;0.9;14;3;10;5;6;220;23
16:00;0.8;16;2;10;5;6;240;26
17:00;0.9;;4;15;7;;230;
18:00;0.9;20;4;14;7;7;330;31
19:00;1.5;24;3;14;7;10;320;39
20:00;1.1;22;5;16;8;8;310;34
21:00;1.1;14;2;24;13;8;340;27
22:00;2.1;25;2;32;19;14;550;45
23:00;2.4;40;3;33;20;26;740;79
