CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;2;46;35;35;640;81
01:00;21;2;41;32;30;550;66
02:00;18;2;42;34;26;540;57
03:00;17;2;33;26;14;440;38
04:00;17;2;32;26;15;410;40
05:00;14;2;31;25;17;420;39
06:00;22;3;28;22;29;440;65
07:00;17;2;29;22;46;470;86
08:00;20;5;56;41;26;800;60
09:00;26;9;51;31;13;450;45
10:00;26;15;57;36;10;530;41
11:00;17;10;34;18;4;320;23
12:00;22;27;32;18;6;350;30
13:00;19;21;26;15;4;270;25
14:00;10;12;18;11;2;240;13
15:00;7;5;22;16;1;250;9
16:00;10;7;17;11;2;270;12
17:00;15;17;17;10;2;240;18
18:00;12;12;22;10;1;280;14
19:00;7;5;25;17;1;250;8
20:00;16;5;46;21;1;290;17
21:00;23;8;51;27;2;480;25
22:00;38;3;42;30;23;2360;73
23:00;30;2;48;34;35;1550;84
